original_text,adversarial_text,split
Latest #39;Leisure Suit Larry #39; lacking Too bad the newest installment in the quot;Leisure Suit Larry quot; series isn #39;t much of a video game. The challenging puzzles and clever character interaction that boosted earlier titles in the franchise,Latest #46;Leisure Suit Larry #41; lacking Too bad the newest installment in the quot;leisure city the quot; family isn #63;t much of a new title. The challenging challenges and sophisticated players interaction that became preceding books in the franchise,calibration
Swiss endorse stem cell research Swiss voters overwhelmingly approve government proposals to permit research using stem cells of human embryos.,Swiss endorse stem cell in Swiss voters vote approve government measures to permit research for stem development of in embryos.,calibration
Economy Grows at 3.7 Percent Annual Rate (AP) AP - The economy grew at a 3.7 percent annual rate in the third quarter #151; a pace slightly better than in the spring but not as strong as many analysts expected. Friday's government report was the last broad snapshot of economic activity before Election Day and provided political ammunition for both sides.,Economy Grows at 3.7 Percent Annual Rate (AP) AP - The population grew at a 3.7 percent annual rate in the third quarter #151; a pace slightly better than in the spring but not as strong as many analysts expected. Friday's government analysis was the last broad snapshot of economic activity before Election election and providing political ammunition for both sides.,calibration
"Georgia Announces Troop Pullback in Rebel Region Georgia said on Friday its troops had withdrawn after seizing strategic ground in a rebel territory, in a move sure to be welcomed by Washington alarmed at a drift toward war in an economically vital region.","Georgia Announces Troop Pullback in Rebel Region Georgia that on day its units had retreat after holding defensive ground in a state territory, in a move sure to be welcome by Washington upset at a feeling toward fighting in an economically vital state.",calibration
"Intel Wins Ruling A federal judge last week denied a request by Advanced Micro Devices to order Intel to turn over company documents to the European Commission, according to a report from the Associated Press.","Intel Wins Ruling A federal judge last week denied a request by advanced Micro Devices to order Intel to turn over company documents to the European Commission, according to a report from the Associated Press.",calibration
"Bowled by the slower one again KOLKATA, NOVEMBER 14: The past caught up with Sourav Ganguly as the Indian skippers return to international cricket was shortlived.","hit by the slower two again madras, pg 14: The past caught up with Sourav Ganguly as the Indian skippers return to international cricket was shortlived.",calibration
Oil Charges Over \$50 on Nigeria Threat \ By Andrew MItchell LONDON (Reuters) - Oil prices raced to new record highs\above \$50 on Tuesday as rebel threats against Nigerian oil\facilities threatened to inflict further strain on global\supplies.,the Charges Over \$2000 on Nigeria project \ By e MItchell LONDON (Reuters) - Oil prices raced to new record highs\above \$50 on Tuesday as rebel threats against Nigerian oil\facilities threatened to inflict further strain on global\supplies.,calibration
"Miami Dolphins player pleads innocent to airport assault BURLINGTON, Vt. - Miami Dolphins wide receiver David Boston pleaded innocent Tuesday to striking a ticket agent at the Burlington International Airport.","Miami Dolphins play pleads innocent to airport assault windsor, Vt. - Miami marines tackle football anthony Boston admitted innocent wednesday to striking a transit agent at the Burlington regional airline.",calibration
"EA Sports 500 results TALLADEGA, Ala. - Results Sunday from the EA Sports 500 race for NASCAR #39;s Nextel Cup Series at Talladega Superspeedway, listing starting position in parentheses, driver, car, laps completed with reason out if not running at the finish, and money won:","EA Sports classic races TALLADEGA, ms. - by sunday from the EA Sports 500 race for racing #40;s Nextel championship trophy at Talladega Superspeedway, list finish race in brackets, stewart, car, laps leads with reason out if not running at the end, and money won:",calibration
"PacifiCare to Buy American Medical NEW YORK (Reuters) - PacifiCare Health Systems Inc. , one of the biggest Medicare plan providers, said on Wednesday it has agreed to buy health-care benefits provider American Medical Security Group Inc. for \$502 million to expand its product offerings to individuals and small businesses.","PacifiCare to get to the young amsterdam (telegraph) - PacifiCare Health Systems Inc. , one of the biggest Medicare system provides, said on Wednesday it has agreed to buys health-care healthcare services national Medical Security by Inc. for \$502 million to expand its system offerings to individuals and small businesses.",calibration
Politicians enter fray as Opel workers drive wildcat strikes into ... Workers at German car maker Opel halted production at a factory in Bochum for a fifth consecutive day yesterday in protest at plans by US parent General Motors (GM) to slash thousands of jobs in Europe.,Politicians face confrontation as Opel protesters fly wildcat attacks into ... miners at German car company Opel stopped production at a factory in Bochum for a fifth consecutive day is in protest at plans by US parent General parts (division) to slash thousands of jobs in Europe.,calibration
"India's Tribal People Safe After Tsunami-Official (Reuters) Reuters - India's dwindling aboriginal\population in the remote Andaman and Nicobar islands is safe as\most lived in jungles, far away from the coast hit by a\devastating tsunami, a coast guard official said on Thursday.","India's minority People Safe After Tsunami-Official (cnn) as - India's dwindling local\population in the remote Andaman and Nicobar islands is safe as\most lived in jungles, far away from the coast hit by a\devastating tsunami, a coast guard official said on Thursday.",calibration
