original_text,adversarial_text,split
Oil Ends Below #36;50 on Nigerian Cease-Fire (Reuters) Reuters - Oil prices slid from record highs\above #36;50 a barrel Wednesday as the U.S. government reported a\surprise increase in crude stocks and rebels in Nigeria's\oil-rich delta region agreed to a preliminary cease-fire with\the government.,i begins from #46;00 on Nigerian Cease-Fire (Reuters) Reuters - Oil reserves slid from record highs\above #36;50 a bottle Wednesday as the U.S. government reported a\surprise increase in crude stocks and rebels in Nigeria's\oil-rich delta region agreed to a preliminary cease-fire with\the government.,calibration
Fertility Clinics Vary on Embryo Disposal (AP) AP - The nation's fertility clinics vary widely when it comes to how they perform one of the most delicate aspects of their jobs: disposing of unused frozen human embryos that were created to help infertile women become pregnant.,Fertility clinic Vary on abortion Disposal (ap) AP - The nation's abortion clinics varied across when it is to how they serve three of the most complex areas of their jobs: disposing of babies sperm sperm embryos that were developed to make infertile girls into pregnant.,calibration
"Jilted boyfriend shoots teenager A 16-year-old girl was kidnapped, raped and murdered by a jilted and much older boyfriend she met after accidentally sending a text message to his mobile phone, in Normandy, France.","Jilted boyfriend kills teenager A 16-year-old girl was kidnapped, raped and murdered by a jilted and much older boyfriend she met after accidentally sending a email sms to his sms bank, in normandy, germany.",calibration
Australia parties hunt green vote Australian Prime Minister John Howard has promised to preserve Tasmania's forests while keeping loggers in work.,Australia parties hunt green choice Australian Prime Minister John Howard has promised to preserve Tasmania's forests while keeping loggers in work.,calibration
"Toll in China #39;s coal mine explosion reaches 129 Beijing, Oct 27 (PTI) The death toll in the coal mine tragedy in central China #39;s Henan Province has reached 129 but chances of finding the 19 missing miners alive are very slim, the state media reported today.","Toll in China #39;s coal mine exploded reaches 130 Beijing, may 17 (PTI) The the toll in the coal plant tragedy in central China #63;s coal provinces has at 129 but hopes of catching the 19 lost strikers there are very prospects, the national newspaper reports however.",calibration
"Sony seals purchase of MGM Los Angeles (dpa) - An investment consortium led by Japanese electronics giant Sony has sealed a deal to buy the legendary Hollywood studio MGM, which will keep functioning as an independent unit producing several films a year, Variety reported Friday.","Sony seals purchase of MGM Los los (dpa) - An a venture led by the electronics giant samsung has sealed a deal to buy the legendary Hollywood studio MGM, which will keep functioning as an independent unit producing several features a year, Variety reported Friday.",calibration
"IBM launches 64-way Power5 Unix servers Without a question, the quot;Regatta quot; family of Power4 and Power4 servers put IBM Corp #39;s Unix business in high gear. Just as Unix leaders Sun Microsystems Inc and Hewlett-Packard Co were struggling with product","nec introduces 64-way Power5 ibm computer Without a ask, the quot;sailing quot; family of Power4 and Power4 computers put ibm Corp #39;s ibm business in under headed. a as ibm leaders palm Microsystems inc and Hewlett-Packard Co were struggling with business",calibration
"Police question details of India code theft report BANGALORE, INDIA -- Police officials investigating the alleged theft of source code at Jolly Technologies' Mumbai development center are questioning aspects of the security incursion reported by the company.","Police question details of India code theft of BANGALORE, INDIA -- Police officials investigating the alleged theft of sources key at Jolly Technologies' Mumbai development center are questioning aspects of the security incursion reported by the company.",calibration
"Last-minute delay for X Prize rival The countdown to the conclusion of the privately funded race for space is producing some last-minute surprises, with a key competitor postponing its bid just days before its scheduled flight.","Last-minute delay for X Prize rival The countdown to the conclusion of the privately funded challenger for apollo is producing some last-minute surprises, with a key competitor postponing its bid just days before its scheduled flight.",calibration
"Retailers grin over Oct. sales But as the holiday shopping season approaches, discounters aren #39;t so optimistic about the jingle in their pockets. BY ANNE D #39;INNOCENZIO.","i grin over Oct. sales But as the christmas santa service approaches, discounters aren #few;t so optimistic about the jingle in their packs. written ANNE c #38;INNOCENZIO.",calibration
Central Texas gets look at lunar eclipse Go outside on Wednesday evening and take a look at the moon. It will look mighty strange. The Earth #39;s dark shadow will march across the face of the moon and by 9:30 pm the moon will take on an eerie red color.,s Texas gets look at eclipse eclipse you outside on valentine wednesday and take a look at the night. the will turn mighty strange. The united #9;s dark shadow will march across the front of the moonlight and by 9:p m the shadow will take on an evil green color.,calibration
Iran to go ahead with nuke act suspension Iran said yesterday it was still committed to suspending its sensitive uranium enrichment activities as of today and that alarm over its nuclear activities was merely quot;propaganda quot;.,and to keep ahead with nuke act ban tehran stated yesterday it was still intent to suspending its solid fission enrichment activities as of today and that alarm over its energy activities was merely quot;rumor quot;.,calibration
"EU panel opposes justice nominee A European Parliament committee has narrowly voted to oppose Italian Rocco Buttiglione as the EU #39;s next justice commissioner, officials say.","EU board against penalty candidacy A European eu committee has narrowly voted to oppose Italian Rocco Buttiglione as the EU #39;s replacement penalty commissioner, reports say.",calibration
"U2 Get in Bed With Apple Mega-band and mega-corp forge ... Following the ubiquitous images of U2 gyrating to their new single quot;Vertigo quot; in a TV spot for Apple #39;s iPod and iTunes, the band and the corporation are set to announce that they #39;ve partnered to release a special-edition iPod pre-loaded with U2 music this","you turn in Bed With apples Mega-band and mega-corp ltd ... Following the common depictions of bono gyrating to their hit song quot;rainbow quot; in a TV spot for apples #1939;s iPod and ipad, the album and the corporation are about to declare that they #40;ve partnered to purchase a special-edition tablet pre-loaded with bono lyrics this",calibration
